edge_id,from_node_id,from_node_type,to_node_id,to_node_type,relationship,timestamp,trip_id,rider_id,route_id,station_id,mode,rider_segment,edge_strength,fare_bucket,region,province,city,promotion,same_household,prior_interactions,dwell_seconds,distance_bucket,total_fare_cad,citation_issued
EDGE302318,S009,Station,S019,Station,CONNECTS_TO,2024-01-03 18:07:30,,,,S009,bus,Commuter,0.188,$4.5-$6.5,NA,BC,Vancouver,None,False,3,27,>=20km,4.83,False
EDGE302319,R19921,Rider,S014,Station,TRANSFERRED_TO,2025-02-10 00:28:23,T101271,R19921,R006,S014,bus,Commuter,0.619,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,0,15,>=20km,3.3,False
EDGE302320,R39502,Rider,S028,Station,TRANSFERRED_TO,2024-12-15 02:34:08,T100636,R39502,R042,S028,skytrain,Commuter,0.232,<$3,NA,BC,Vancouver,NewYearPromo,False,2,49,10-20km,2.98,False
EDGE302321,R99134,Rider,S010,Station,TRANSFERRED_TO,2024-08-22 14:09:49,T100597,R99134,R076,S010,seabus,Senior,0.419,>$6.5,NA,BC,Vancouver,None,False,5,43,10-20km,6.65,False
EDGE302322,R99785,Rider,S013,Station,TRANSFERRED_TO,2024-04-20 06:25:10,T102260,R99785,R025,S013,skytrain,Senior,0.608,<$3,NA,BC,Vancouver,SportsFinalsPass,False,3,27,10-20km,2.83,False
EDGE302323,R089,Route,S030,Station,ROUTE_SERVES,2024-04-19 09:18:41,,,R089,S030,skytrain,Commuter,0.922,$4.5-$6.5,NA,BC,Vancouver,None,False,2,42,10-20km,4.58,False
EDGE302324,R034,Route,S003,Station,ROUTE_SERVES,2024-09-06 08:49:39,,,R034,S003,skytrain,Senior,0.674,<$3,NA,BC,Vancouver,NewYearPromo,False,3,16,10-20km,2.94,False
EDGE302325,S005,Station,S024,Station,CONNECTS_TO,2024-03-20 13:20:35,,,,S005,bus,Commuter,0.144,<$3,NA,BC,Vancouver,HolidayFreeRide,False,9,78,5-10km,2.13,False
EDGE302326,S020,Station,S008,Station,CONNECTS_TO,2025-03-26 13:21:43,,,,S020,bus,Student,0.722,$3-$4.5,NA,BC,Vancouver,None,False,2,8,>=20km,3.16,False
EDGE302327,S019,Station,S002,Station,CONNECTS_TO,2025-03-26 00:58:24,,,,S019,bus,LowIncome,0.306,$4.5-$6.5,NA,BC,Vancouver,None,False,1,30,>=20km,6.16,False
EDGE302328,R020,Route,S027,Station,ROUTE_SERVES,2025-01-17 12:53:19,,,R020,S027,bus,Student,0.481,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,1,17,10-20km,3.37,False
EDGE302329,S001,Station,S005,Station,CONNECTS_TO,2024-01-09 07:52:46,,,,S001,bus,Commuter,0.387,$3-$4.5,NA,BC,Vancouver,None,False,1,26,10-20km,3.21,False
EDGE302330,R17006,Rider,R21496,Rider,SHARES_TRIP_WITH,2024-04-21 04:14:25,T100133,R17006,R064,S029,bus,Commuter,0.755,$3-$4.5,NA,BC,Vancouver,None,False,1,22,5-10km,3.2,False
EDGE302331,R42533,Rider,S024,Station,TRANSFERRED_TO,2025-03-23 02:20:31,T100135,R42533,R080,S024,skytrain,LowIncome,0.535,$3-$4.5,NA,BC,Vancouver,None,False,1,44,>=20km,3.07,False
EDGE302332,R69915,Rider,S028,Station,ALIGHTED,2024-03-14 00:47:46,T101767,R69915,R024,S028,bus,Senior,0.684,<$3,NA,BC,Vancouver,None,False,5,23,5-10km,2.07,False
EDGE302333,R095,Route,S012,Station,ROUTE_SERVES,2024-05-26 15:15:12,,,R095,S012,bus,Commuter,0.222,$3-$4.5,NA,BC,Vancouver,None,False,1,54,>=20km,3.13,False
EDGE302334,S004,Station,S005,Station,CONNECTS_TO,2025-06-11 11:03:55,,,,S004,skytrain,Commuter,0.177,$3-$4.5,NA,BC,Vancouver,None,False,0,22,10-20km,3.12,False
EDGE302335,S025,Station,S004,Station,CONNECTS_TO,2025-03-03 01:25:20,,,,S025,skytrain,LowIncome,0.848,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,2,47,10-20km,3.16,False
EDGE302336,R35326,Rider,S007,Station,TRANSFERRED_TO,2024-02-12 12:20:02,T101825,R35326,R116,S007,skytrain,Senior,0.256,$3-$4.5,NA,BC,Vancouver,None,False,4,50,5-10km,4.13,False
EDGE302337,R59731,Rider,S024,Station,TRANSFERRED_TO,2025-01-04 21:36:59,T101434,R59731,R107,S024,bus,Commuter,0.276,<$3,NA,BC,Vancouver,CarFreeDay,False,4,9,>=20km,1.91,False
EDGE302338,S028,Station,S015,Station,CONNECTS_TO,2025-06-21 23:55:06,,,,S028,bus,Student,0.502,$3-$4.5,NA,BC,Vancouver,None,False,2,35,5-10km,3.15,False
EDGE302339,R49640,Rider,V0296,Vehicle,BOARDED,2025-06-04 00:20:21,T100157,R49640,R023,S011,seabus,Commuter,0.371,$3-$4.5,NA,BC,Vancouver,None,False,4,44,10-20km,3.12,False
EDGE302340,S028,Station,S013,Station,CONNECTS_TO,2024-03-27 07:08:41,,,,S028,seabus,Student,0.276,$4.5-$6.5,NA,BC,Vancouver,None,False,0,39,2-5km,4.83,False
EDGE302341,R69825,Rider,V0177,Vehicle,BOARDED,2025-03-14 06:31:40,T100590,R69825,R076,S028,skytrain,Senior,0.157,$4.5-$6.5,NA,BC,Vancouver,None,False,3,29,2-5km,4.52,False
EDGE302342,R79466,Rider,S012,Station,TRANSFERRED_TO,2025-04-06 23:46:33,T101434,R79466,R102,S012,skytrain,Senior,0.794,<$3,NA,BC,Vancouver,None,False,3,67,<2km,1.99,False
EDGE302343,S017,Station,S023,Station,CONNECTS_TO,2024-07-03 06:58:14,,,,S017,skytrain,Commuter,0.295,$4.5-$6.5,NA,BC,Vancouver,None,False,3,44,>=20km,4.54,False
EDGE302344,R64970,Rider,S020,Station,ALIGHTED,2024-01-18 19:12:05,T102254,R64970,R012,S020,seabus,Commuter,0.228,>$6.5,NA,BC,Vancouver,None,False,1,39,>=20km,8.11,False
EDGE302345,R058,Route,S013,Station,ROUTE_SERVES,2024-05-05 09:24:39,,,R058,S013,bus,Commuter,0.848,$3-$4.5,NA,BC,Vancouver,None,False,0,43,10-20km,3.1,False
EDGE302346,R71357,Rider,S007,Station,TRANSFERRED_TO,2024-02-29 12:46:21,T100573,R71357,R002,S007,seabus,Commuter,0.508,$3-$4.5,NA,BC,Vancouver,None,False,1,63,2-5km,3.14,False
EDGE302347,R74980,Rider,V0783,Vehicle,BOARDED,2025-02-07 23:38:02,T100647,R74980,R059,S011,skytrain,Tourist,0.665,$3-$4.5,NA,BC,Vancouver,None,False,3,8,10-20km,3.32,False
EDGE302348,S019,Station,S011,Station,CONNECTS_TO,2024-01-08 19:20:09,,,,S019,bus,Senior,0.745,$3-$4.5,NA,BC,Vancouver,None,False,1,28,10-20km,3.18,False
EDGE302349,R25441,Rider,S021,Station,ALIGHTED,2025-02-07 20:31:58,T102497,R25441,R025,S021,bus,Commuter,0.174,$4.5-$6.5,NA,BC,Vancouver,None,False,2,24,10-20km,4.89,False
EDGE302350,R43790,Rider,S022,Station,TRANSFERRED_TO,2024-01-31 09:52:38,T100231,R43790,R100,S022,skytrain,Student,0.854,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,2,21,>=20km,3.2,False
EDGE302351,S027,Station,S016,Station,CONNECTS_TO,2025-02-28 12:58:30,,,,S027,skytrain,Tourist,0.995,$4.5-$6.5,NA,BC,Vancouver,None,False,1,41,10-20km,4.54,False
EDGE302352,R40313,Rider,V0574,Vehicle,BOARDED,2025-06-25 08:05:07,T100101,R40313,R020,S001,skytrain,Tourist,0.498,<$3,NA,BC,Vancouver,HolidayFreeRide,False,2,5,10-20km,2.14,False
EDGE302353,R49532,Rider,V0767,Vehicle,BOARDED,2024-04-10 21:32:29,T101185,R49532,R006,S018,bus,Student,0.529,<$3,NA,BC,Vancouver,NewYearPromo,False,2,25,>=20km,2.88,False
EDGE302354,S014,Station,S026,Station,CONNECTS_TO,2024-07-21 23:58:23,,,,S014,wce,Commuter,0.557,>$6.5,NA,BC,Vancouver,None,False,1,48,>=20km,7.02,False
EDGE302355,R31460,Rider,V0261,Vehicle,BOARDED,2025-05-21 18:20:50,T102473,R31460,R050,S003,wce,Commuter,0.237,$4.5-$6.5,NA,BC,Vancouver,None,False,1,44,10-20km,4.56,False
EDGE302356,R49442,Rider,S030,Station,TRANSFERRED_TO,2024-01-24 09:51:55,T100562,R49442,R074,S030,seabus,Commuter,0.59,<$3,NA,BC,Vancouver,NewYearPromo,False,1,73,<2km,2.99,False
EDGE302357,R22848,Rider,S019,Station,ALIGHTED,2025-05-25 14:46:56,T100108,R22848,R109,S019,skytrain,Commuter,0.309,>$6.5,NA,BC,Vancouver,None,False,2,23,2-5km,11.16,False
EDGE302358,R29232,Rider,S020,Station,ALIGHTED,2024-04-21 00:17:41,T100464,R29232,R096,S020,bus,Occasional,0.401,$3-$4.5,NA,BC,Vancouver,None,False,0,50,<2km,3.19,False
EDGE302359,R086,Route,S007,Station,ROUTE_SERVES,2025-06-11 15:27:47,,,R086,S007,skytrain,Senior,0.976,<$3,NA,BC,Vancouver,None,False,2,25,2-5km,2.16,False
EDGE302360,S003,Station,S009,Station,CONNECTS_TO,2024-10-30 00:09:40,,,,S003,bus,Commuter,0.989,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,55,2-5km,3.19,False
EDGE302361,R68757,Rider,V0409,Vehicle,BOARDED,2024-07-09 19:13:23,T100717,R68757,R089,S023,bus,Commuter,0.404,$4.5-$6.5,NA,BC,Vancouver,SportsFinalsPass,False,0,29,10-20km,4.55,False
EDGE302362,R094,Route,S012,Station,ROUTE_SERVES,2025-01-22 13:29:09,,,R094,S012,bus,Occasional,0.234,$4.5-$6.5,NA,BC,Vancouver,None,False,4,50,2-5km,6.22,False
EDGE302363,S018,Station,S010,Station,CONNECTS_TO,2024-02-02 18:09:19,,,,S018,skytrain,Commuter,0.311,<$3,NA,BC,Vancouver,CarFreeDay,False,2,41,>=20km,2.7,False
EDGE302364,R40647,Rider,S007,Station,ALIGHTED,2024-10-27 11:49:56,T101773,R40647,R060,S007,bus,Commuter,0.386,>$6.5,NA,BC,Vancouver,None,False,3,18,<2km,7.07,False
EDGE302365,R16428,Rider,V0725,Vehicle,BOARDED,2024-08-17 08:38:12,T100050,R16428,R098,S009,skytrain,Occasional,0.279,<$3,NA,BC,Vancouver,None,False,1,13,2-5km,2.96,False
EDGE302366,R29253,Rider,S023,Station,ALIGHTED,2024-05-12 15:35:29,T100778,R29253,R113,S023,skytrain,Commuter,0.661,$3-$4.5,NA,BC,Vancouver,None,False,1,5,10-20km,3.19,False
EDGE302367,S011,Station,S013,Station,CONNECTS_TO,2024-06-21 23:49:10,,,,S011,bus,LowIncome,0.632,$3-$4.5,NA,BC,Vancouver,None,False,1,49,10-20km,3.33,False
EDGE302368,R24202,Rider,V0710,Vehicle,BOARDED,2025-04-07 13:16:28,T102480,R24202,R118,S013,bus,Commuter,0.684,<$3,NA,BC,Vancouver,SportsFinalsPass,False,1,15,10-20km,2.05,False
EDGE302369,S008,Station,S003,Station,CONNECTS_TO,2025-02-19 08:29:30,,,,S008,wce,Student,0.204,$3-$4.5,NA,BC,Vancouver,None,False,0,43,10-20km,3.09,False
EDGE302370,R083,Route,S003,Station,ROUTE_SERVES,2025-03-01 06:30:49,,,R083,S003,bus,Student,0.631,$4.5-$6.5,NA,BC,Vancouver,None,False,1,53,>=20km,4.57,False
EDGE302371,S008,Station,S030,Station,CONNECTS_TO,2025-04-13 10:39:02,,,,S008,seabus,Tourist,0.79,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,2,42,5-10km,3.17,False
EDGE302372,R63612,Rider,V0413,Vehicle,BOARDED,2024-02-18 23:43:12,T102324,R63612,R011,S018,bus,Commuter,0.338,$3-$4.5,NA,BC,Vancouver,None,False,2,58,10-20km,3.17,False
EDGE302373,R71094,Rider,S018,Station,ALIGHTED,2024-05-03 06:56:54,T100732,R71094,R094,S018,bus,Senior,0.813,$3-$4.5,NA,BC,Vancouver,None,False,2,52,<2km,3.15,False
EDGE302374,R020,Route,S012,Station,ROUTE_SERVES,2025-02-14 17:54:03,,,R020,S012,bus,Commuter,0.595,<$3,NA,BC,Vancouver,None,False,1,36,>=20km,2.03,False
EDGE302375,S002,Station,S029,Station,CONNECTS_TO,2024-05-14 21:21:05,,,,S002,bus,Commuter,0.68,$4.5-$6.5,NA,BC,Vancouver,None,False,3,40,10-20km,4.53,False
EDGE302376,S007,Station,S010,Station,CONNECTS_TO,2025-01-06 22:35:55,,,,S007,wce,Commuter,0.136,>$6.5,NA,BC,Vancouver,None,False,1,43,10-20km,6.57,False
EDGE302377,R33629,Rider,S029,Station,TRANSFERRED_TO,2024-01-15 07:34:52,T101529,R33629,R054,S029,wce,Occasional,0.614,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,2,32,5-10km,3.37,False
EDGE302378,R32055,Rider,V0190,Vehicle,BOARDED,2025-05-05 20:24:56,T100178,R32055,R108,S006,bus,Commuter,0.853,$4.5-$6.5,NA,BC,Vancouver,None,False,5,43,<2km,4.6,False
EDGE302379,R44455,Rider,R51110,Rider,SHARES_TRIP_WITH,2025-03-16 10:09:32,T100163,R44455,R049,S007,skytrain,Commuter,0.516,<$3,NA,BC,Vancouver,CarFreeDay,False,3,5,>=20km,2.99,False
EDGE302380,R44827,Rider,S027,Station,TRANSFERRED_TO,2024-08-08 23:05:22,T100227,R44827,R080,S027,wce,LowIncome,0.514,$3-$4.5,NA,BC,Vancouver,None,False,1,17,<2km,3.29,False
EDGE302381,S014,Station,S006,Station,CONNECTS_TO,2025-06-20 12:54:12,,,,S014,bus,Student,0.223,<$3,NA,BC,Vancouver,None,False,0,40,>=20km,2.03,False
EDGE302382,R069,Route,S030,Station,ROUTE_SERVES,2024-08-18 15:30:02,,,R069,S030,bus,Occasional,0.806,>$6.5,NA,BC,Vancouver,None,False,2,29,10-20km,7.17,False
EDGE302383,S022,Station,S024,Station,CONNECTS_TO,2025-05-08 18:16:52,,,,S022,bus,Commuter,0.482,$3-$4.5,NA,BC,Vancouver,None,False,2,26,2-5km,3.32,False
EDGE302384,S005,Station,S002,Station,CONNECTS_TO,2024-12-20 08:34:41,,,,S005,wce,Commuter,0.668,$4.5-$6.5,NA,BC,Vancouver,None,False,2,28,10-20km,4.53,False
EDGE302385,R51304,Rider,R62817,Rider,SHARES_TRIP_WITH,2025-03-26 14:40:15,T101616,R51304,R011,S028,bus,Student,0.829,$3-$4.5,NA,BC,Vancouver,None,False,0,34,2-5km,3.13,False
EDGE302386,S008,Station,S007,Station,CONNECTS_TO,2024-04-15 18:08:08,,,,S008,bus,Commuter,0.77,$4.5-$6.5,NA,BC,Vancouver,None,False,3,72,10-20km,6.15,False
EDGE302387,R36246,Rider,V0294,Vehicle,BOARDED,2024-04-29 08:36:45,T100849,R36246,R032,S010,skytrain,Occasional,0.511,$4.5-$6.5,NA,BC,Vancouver,None,False,3,48,10-20km,4.89,False
EDGE302388,R36670,Rider,R54049,Rider,SHARES_TRIP_WITH,2024-10-08 00:18:03,T100064,R36670,R120,S015,skytrain,Commuter,0.369,$3-$4.5,NA,BC,Vancouver,None,False,1,86,10-20km,4.48,False
EDGE302389,R26204,Rider,V0235,Vehicle,BOARDED,2024-02-01 18:02:08,T101546,R26204,R104,S010,bus,Tourist,0.127,>$6.5,NA,BC,Vancouver,None,False,0,73,10-20km,9.58,False
EDGE302390,S006,Station,S009,Station,CONNECTS_TO,2025-04-14 10:25:28,,,,S006,bus,Commuter,0.566,$4.5-$6.5,NA,BC,Vancouver,None,False,3,45,<2km,6.23,False
EDGE302391,R39206,Rider,V0672,Vehicle,BOARDED,2024-03-27 11:12:11,T102329,R39206,R058,S014,bus,Occasional,0.807,$4.5-$6.5,NA,BC,Vancouver,None,False,5,39,>=20km,4.54,False
EDGE302392,R16161,Rider,V0309,Vehicle,BOARDED,2024-02-10 01:53:19,T100436,R16161,R096,S007,skytrain,Student,0.849,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,2,51,2-5km,3.33,False
EDGE302393,S021,Station,S004,Station,CONNECTS_TO,2024-02-15 18:48:40,,,,S021,skytrain,Commuter,0.223,$3-$4.5,NA,BC,Vancouver,None,False,1,18,10-20km,3.4,False
EDGE302394,R72372,Rider,S001,Station,TRANSFERRED_TO,2024-09-19 00:29:48,T102045,R72372,R047,S001,bus,Commuter,0.584,$3-$4.5,NA,BC,Vancouver,None,False,1,32,10-20km,4.04,False
EDGE302395,S010,Station,S008,Station,CONNECTS_TO,2025-03-31 01:37:57,,,,S010,skytrain,Senior,0.722,$4.5-$6.5,NA,BC,Vancouver,SportsFinalsPass,False,6,59,10-20km,6.18,False
EDGE302396,S022,Station,S015,Station,CONNECTS_TO,2025-02-22 09:15:17,,,,S022,bus,Commuter,0.715,$3-$4.5,NA,BC,Vancouver,None,False,0,35,10-20km,3.13,False
EDGE302397,R53736,Rider,S023,Station,ALIGHTED,2024-10-19 11:37:16,T100550,R53736,R079,S023,skytrain,Student,0.725,$3-$4.5,NA,BC,Vancouver,None,False,1,5,10-20km,3.4,False
EDGE302398,R56425,Rider,V0320,Vehicle,BOARDED,2025-04-16 11:54:07,T102224,R56425,R062,S019,skytrain,Commuter,0.427,<$3,NA,BC,Vancouver,SportsFinalsPass,False,0,29,>=20km,2.93,False
EDGE302399,R87925,Rider,V0879,Vehicle,BOARDED,2025-01-31 21:01:53,T100287,R87925,R100,S014,skytrain,Student,0.743,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,1,64,10-20km,3.11,False
EDGE302400,S017,Station,S024,Station,CONNECTS_TO,2024-03-06 10:44:17,,,,S017,bus,Student,0.138,$3-$4.5,NA,BC,Vancouver,None,False,3,48,2-5km,3.15,False
EDGE302401,R95131,Rider,V0834,Vehicle,BOARDED,2025-04-08 13:22:41,T102119,R95131,R041,S023,skytrain,Student,0.543,$4.5-$6.5,NA,BC,Vancouver,HolidayFreeRide,False,7,28,5-10km,4.54,False
EDGE302402,S022,Station,S026,Station,CONNECTS_TO,2025-03-18 10:15:05,,,,S022,skytrain,Commuter,0.733,$3-$4.5,NA,BC,Vancouver,None,False,3,5,>=20km,4.23,False
EDGE302403,R031,Route,S022,Station,ROUTE_SERVES,2024-08-30 18:05:53,,,R031,S022,skytrain,Commuter,0.268,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,2,61,10-20km,3.18,False
EDGE302404,S013,Station,S026,Station,CONNECTS_TO,2024-09-12 08:10:24,,,,S013,bus,Commuter,0.241,$4.5-$6.5,NA,BC,Vancouver,None,False,3,48,2-5km,4.57,False
EDGE302405,R117,Route,S027,Station,ROUTE_SERVES,2025-03-02 14:11:59,,,R117,S027,skytrain,Student,0.547,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,3,21,10-20km,3.14,False
EDGE302406,R29401,Rider,V0526,Vehicle,BOARDED,2024-11-20 16:56:39,T102154,R29401,R007,S018,seabus,Commuter,0.648,$4.5-$6.5,NA,BC,Vancouver,HolidayFreeRide,False,1,53,>=20km,4.53,False
EDGE302407,R76113,Rider,R92641,Rider,SHARES_TRIP_WITH,2025-01-04 14:02:27,T101056,R76113,R002,S027,skytrain,Tourist,0.242,<$3,NA,BC,Vancouver,None,False,3,19,10-20km,2.11,False
EDGE302408,R69509,Rider,R11055,Rider,SHARES_TRIP_WITH,2024-04-19 06:02:06,T100336,R69509,R089,S001,wce,Commuter,0.955,$3-$4.5,NA,BC,Vancouver,None,False,4,16,>=20km,3.41,False
EDGE302409,R94475,Rider,R60616,Rider,SHARES_TRIP_WITH,2025-01-29 15:28:51,T101424,R94475,R111,S002,seabus,Student,0.418,>$6.5,NA,BC,Vancouver,CarFreeDay,False,1,61,5-10km,9.06,False
EDGE302410,R027,Route,S018,Station,ROUTE_SERVES,2024-08-23 09:39:49,,,R027,S018,bus,Tourist,0.771,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,1,30,10-20km,3.2,False
EDGE302411,R97593,Rider,S026,Station,TRANSFERRED_TO,2024-09-10 08:33:47,T101956,R97593,R113,S026,skytrain,Student,0.191,$3-$4.5,NA,BC,Vancouver,None,False,1,36,10-20km,3.13,False
EDGE302412,S029,Station,S021,Station,CONNECTS_TO,2025-03-18 16:35:19,,,,S029,skytrain,LowIncome,0.575,<$3,NA,BC,Vancouver,None,False,1,39,10-20km,2.03,False
EDGE302413,R22493,Rider,S011,Station,ALIGHTED,2024-09-25 06:03:55,T101641,R22493,R110,S011,skytrain,Tourist,0.593,$3-$4.5,NA,BC,Vancouver,None,False,2,50,10-20km,3.08,False
EDGE302414,R45917,Rider,R38701,Rider,SHARES_TRIP_WITH,2024-04-10 07:35:32,T102393,R45917,R024,S023,bus,Commuter,0.272,$3-$4.5,NA,BC,Vancouver,None,False,2,49,>=20km,3.18,False
EDGE302415,R71148,Rider,S023,Station,TRANSFERRED_TO,2025-05-13 14:25:15,T101247,R71148,R011,S023,bus,Student,0.361,$3-$4.5,NA,BC,Vancouver,None,False,2,30,5-10km,4.27,False
EDGE302416,R79314,Rider,S029,Station,TRANSFERRED_TO,2025-02-10 00:59:37,T100220,R79314,R045,S029,bus,Student,0.356,<$3,NA,BC,Vancouver,CarFreeDay,False,3,94,2-5km,2.02,False
EDGE302417,R20498,Rider,S005,Station,TRANSFERRED_TO,2025-04-23 23:20:57,T102111,R20498,R071,S005,skytrain,Tourist,0.274,$4.5-$6.5,NA,BC,Vancouver,None,False,0,29,>=20km,6.17,False
EDGE302418,S019,Station,S028,Station,CONNECTS_TO,2024-02-27 01:51:57,,,,S019,skytrain,Commuter,0.547,$3-$4.5,NA,BC,Vancouver,None,False,4,47,>=20km,3.2,False
EDGE302419,S009,Station,S013,Station,CONNECTS_TO,2025-06-24 18:40:27,,,,S009,seabus,Commuter,0.539,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,1,24,>=20km,4.57,False
EDGE302420,R64289,Rider,V0535,Vehicle,BOARDED,2024-07-23 05:00:09,T102449,R64289,R060,S025,skytrain,Commuter,0.911,>$6.5,NA,BC,Vancouver,None,False,0,9,<2km,6.57,False
EDGE302421,R14566,Rider,V0882,Vehicle,BOARDED,2024-10-16 06:16:52,T101125,R14566,R021,S019,bus,LowIncome,0.6,$4.5-$6.5,NA,BC,Vancouver,None,False,3,41,5-10km,4.57,False
EDGE302422,R92647,Rider,V0404,Vehicle,BOARDED,2025-02-09 19:33:23,T100029,R92647,R032,S002,bus,Commuter,0.205,$3-$4.5,NA,BC,Vancouver,None,False,0,23,10-20km,3.11,False
EDGE302423,R54946,Rider,V0711,Vehicle,BOARDED,2024-10-31 21:57:58,T101105,R54946,R046,S005,skytrain,Commuter,0.282,>$6.5,NA,BC,Vancouver,None,False,1,5,2-5km,7.06,False
EDGE302424,R76603,Rider,V0072,Vehicle,BOARDED,2024-01-12 07:24:50,T101101,R76603,R027,S029,bus,Tourist,0.578,$3-$4.5,NA,BC,Vancouver,None,False,3,25,2-5km,3.11,False
EDGE302425,R69975,Rider,R13535,Rider,SHARES_TRIP_WITH,2024-06-14 02:04:49,T100302,R69975,R009,S026,bus,Commuter,0.441,<$3,NA,BC,Vancouver,None,False,2,26,5-10km,2.73,False
EDGE302426,R026,Route,S021,Station,ROUTE_SERVES,2024-05-10 12:45:44,,,R026,S021,bus,Student,0.694,$3-$4.5,NA,BC,Vancouver,None,False,1,11,>=20km,3.17,False
EDGE302427,R57470,Rider,V0726,Vehicle,BOARDED,2025-05-03 02:18:26,T100464,R57470,R001,S003,skytrain,Commuter,0.642,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,3,23,2-5km,3.11,False
EDGE302428,R79408,Rider,S021,Station,ALIGHTED,2024-07-30 23:44:38,T101246,R79408,R031,S021,skytrain,Commuter,0.243,$3-$4.5,NA,BC,Vancouver,None,False,2,42,10-20km,3.19,False
EDGE302429,R86463,Rider,V0023,Vehicle,BOARDED,2024-08-21 19:56:19,T102318,R86463,R046,S022,skytrain,Commuter,0.845,$3-$4.5,NA,BC,Vancouver,None,False,0,61,10-20km,3.33,False
EDGE302430,R36953,Rider,V0482,Vehicle,BOARDED,2024-04-04 17:09:49,T101752,R36953,R109,S016,wce,Commuter,0.299,$4.5-$6.5,NA,BC,Vancouver,None,False,2,11,2-5km,4.5,False
EDGE302431,R82789,Rider,R26311,Rider,SHARES_TRIP_WITH,2024-04-05 17:54:54,T100015,R82789,R120,S015,bus,Senior,0.962,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,3,24,10-20km,3.2,False
EDGE302432,R13686,Rider,V0327,Vehicle,BOARDED,2025-06-22 06:10:51,T100108,R13686,R036,S029,seabus,Student,0.193,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,2,31,>=20km,3.19,False
EDGE302433,R064,Route,S010,Station,ROUTE_SERVES,2024-02-21 01:48:46,,,R064,S010,bus,Tourist,0.499,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,3,66,2-5km,6.17,False
EDGE302434,R057,Route,S003,Station,ROUTE_SERVES,2024-08-20 01:28:29,,,R057,S003,skytrain,Commuter,0.953,$3-$4.5,NA,BC,Vancouver,None,False,2,39,5-10km,3.4,False
EDGE302435,R38037,Rider,V0605,Vehicle,BOARDED,2024-11-12 01:21:24,T102069,R38037,R099,S015,skytrain,Commuter,0.964,<$3,NA,BC,Vancouver,None,False,4,32,5-10km,2.99,False
EDGE302436,R59035,Rider,V0717,Vehicle,BOARDED,2024-10-02 09:33:49,T101928,R59035,R046,S009,bus,Senior,0.787,$3-$4.5,NA,BC,Vancouver,None,False,4,26,5-10km,3.15,False
EDGE302437,S007,Station,S002,Station,CONNECTS_TO,2024-02-06 03:08:36,,,,S007,bus,Commuter,0.375,<$3,NA,BC,Vancouver,None,False,1,5,10-20km,2.98,False
EDGE302438,R77531,Rider,V0367,Vehicle,BOARDED,2025-06-03 04:36:35,T101105,R77531,R057,S010,skytrain,Commuter,0.706,$4.5-$6.5,NA,BC,Vancouver,None,False,2,25,10-20km,6.21,False
EDGE302439,S007,Station,S027,Station,CONNECTS_TO,2024-03-20 11:54:51,,,,S007,wce,Commuter,0.392,<$3,NA,BC,Vancouver,NewYearPromo,False,2,33,>=20km,2.93,False
EDGE302440,R058,Route,S011,Station,ROUTE_SERVES,2024-04-04 22:39:36,,,R058,S011,bus,Student,0.824,$4.5-$6.5,NA,BC,Vancouver,None,False,3,18,>=20km,6.22,False
EDGE302441,S002,Station,S005,Station,CONNECTS_TO,2025-04-24 21:02:07,,,,S002,bus,Commuter,0.523,$3-$4.5,NA,BC,Vancouver,None,False,2,13,5-10km,3.11,False
EDGE302442,R89885,Rider,V0084,Vehicle,BOARDED,2024-10-16 08:50:42,T101923,R89885,R018,S008,bus,Commuter,0.85,$3-$4.5,NA,BC,Vancouver,None,False,1,53,>=20km,3.34,False
EDGE302443,R99244,Rider,V0144,Vehicle,BOARDED,2025-04-04 19:11:32,T100014,R99244,R008,S018,bus,Commuter,0.817,$4.5-$6.5,NA,BC,Vancouver,HolidayFreeRide,False,2,17,10-20km,4.58,False
EDGE302444,S026,Station,S026,Station,CONNECTS_TO,2024-10-13 15:20:58,,,,S026,bus,Commuter,0.346,<$3,NA,BC,Vancouver,None,False,3,5,<2km,2.13,False
EDGE302445,R022,Route,S027,Station,ROUTE_SERVES,2025-01-01 10:44:22,,,R022,S027,bus,Commuter,0.347,$3-$4.5,NA,BC,Vancouver,None,False,4,50,>=20km,3.14,False
EDGE302446,R59939,Rider,R37510,Rider,SHARES_TRIP_WITH,2025-02-19 07:30:32,T100570,R59939,R097,S012,bus,Student,0.727,<$3,NA,BC,Vancouver,HolidayFreeRide,False,2,32,5-10km,2.02,False
