trip_id,rider_id,route_id,mode,origin_station_id,destination_station_id,board_datetime,alight_datetime,country,province,fare_class,payment_method,transfers,zones_charged,distance_km,base_fare_cad,discount_rate,discount_amount_cad,yvr_addfare_cad,total_fare_cad,on_time_arrival,service_disruption,polyline_stations
T102367,R74074,R116,bus,S004,S011,2025-02-07 06:49:53,2025-02-07 07:08:43,CA,BC,tourist,compass_card,1,1,6.18,3.14,0.1,0.31,0.0,2.83,True,False,S024|S002|S025|S030|S007|S018
T102368,R67369,R115,wce,S026,S017,2024-12-26 20:40:20,2024-12-26 21:05:27,CA,BC,adult,compass_card,0,1,26.83,3.12,0.0,0.0,0.0,3.12,True,False,S010|S008|S027|S013|S015
T102369,R26416,R004,bus,S023,S028,2025-02-11 14:43:52,2025-02-11 15:19:13,CA,BC,youth,compass_card,0,1,11.86,3.17,0.32,1.01,0.0,2.16,False,False,S028|S001|S011|S009|S007|S005|S011|S001|S002|S022|S021
T102370,R88740,R053,bus,S025,S014,2024-07-23 12:18:26,2024-07-23 13:03:59,CA,BC,adult,mobile_pay,0,1,13.28,3.16,0.0,0.0,0.0,3.16,False,False,S003|S013|S016|S026|S005|S016|S022|S013|S019
T102371,R73866,R058,bus,S006,S021,2025-04-01 22:27:11,2025-04-01 23:02:36,CA,BC,senior,compass_card,1,1,12.61,3.15,0.35,1.1,0.0,2.05,True,False,S015|S026|S011|S004|S010|S016|S009|S007
T102372,R43890,R050,skytrain,S023,S020,2024-11-01 22:23:25,2024-11-01 22:43:01,CA,BC,low_income,cash,0,1,14.93,3.32,0.4,1.33,0.0,1.99,False,False,S015|S010|S006|S020|S005|S012|S001|S005|S002
T102373,R15397,R052,bus,S028,S011,2024-05-31 13:17:51,2024-05-31 13:57:46,CA,BC,adult,compass_card,0,1,14.56,3.1,0.0,0.0,0.0,3.1,True,False,S018|S016|S012|S005|S012|S028|S024|S013|S019
T102374,R80657,R018,bus,S001,S022,2024-02-02 08:07:17,2024-02-02 08:35:18,CA,BC,adult,cash,0,1,11.35,3.39,0.0,0.0,0.0,3.39,True,False,S014|S022|S011|S014|S006|S012|S021|S028|S025
T102375,R17973,R090,wce,S002,S022,2025-06-19 06:54:49,2025-06-19 07:09:32,CA,BC,youth,cash,0,2,13.3,4.81,0.32,1.54,0.0,3.27,True,False,S010|S012|S020|S026|S019|S002|S030|S017|S002
T102376,R45953,R038,bus,S024,S023,2024-03-14 00:28:37,2024-03-14 00:37:47,CA,BC,youth,contactless_cc,0,1,3.15,3.21,0.32,1.03,0.0,2.18,True,False,S023|S005|S017|S003|S004|S006|S005|S004|S018
T102377,R55977,R092,bus,S006,S024,2025-04-25 18:24:08,2025-04-25 18:52:07,CA,BC,adult,mobile_pay,0,1,11.43,3.14,0.0,0.0,0.0,3.14,True,False,S008|S003|S026|S012|S013|S011|S003|S015|S011|S026|S003
T102378,R73813,R069,skytrain,S016,S013,2024-06-05 16:39:09,2024-06-05 16:50:31,CA,BC,adult,compass_card,0,1,7.15,3.13,0.0,0.0,0.0,3.13,True,False,S018|S002|S018|S014|S022
T102379,R28863,R068,bus,S026,S013,2025-06-13 01:17:47,2025-06-13 01:39:55,CA,BC,senior,mobile_pay,0,1,10.0,3.21,0.35,1.12,0.0,2.09,False,False,S023|S005|S019|S028|S003|S028|S007|S016
T102380,R60882,R080,bus,S006,S004,2025-05-29 16:31:40,2025-05-29 16:40:58,CA,BC,adult,cash,2,1,3.16,3.38,0.0,0.0,0.0,3.38,False,False,S025|S029|S009|S008|S009|S002|S022|S023|S018|S001
T102381,R83376,R049,skytrain,S002,S022,2024-02-20 18:20:15,2024-02-20 18:35:47,CA,BC,senior,cash,0,2,11.78,4.89,0.35,1.71,0.0,3.18,True,False,S027|S023|S008|S017|S002|S003|S009
T102382,R85251,R106,bus,S025,S008,2024-01-27 20:54:17,2024-01-27 21:20:38,CA,BC,adult,compass_card,0,1,11.21,3.2,0.0,0.0,0.0,3.2,True,False,S005|S029|S005|S018|S011|S012|S014
T102383,R83588,R003,skytrain,S025,S021,2024-04-06 17:15:35,2024-04-06 17:24:23,CA,BC,adult,compass_card,0,1,4.85,3.19,0.0,0.0,0.0,3.19,True,False,S022|S013|S001|S018|S026|S010|S017|S001|S023
T102384,R73871,R081,bus,S023,S024,2025-03-23 06:35:44,2025-03-23 06:44:41,CA,BC,youth,cash,0,1,2.8,3.34,0.32,1.07,0.0,2.27,True,False,S014|S019|S003|S002|S008
T102385,R83581,R093,bus,S019,S002,2024-08-18 11:13:32,2024-08-18 11:58:23,CA,BC,youth,compass_card,1,1,16.09,3.1,0.32,0.99,0.0,2.11,True,False,S007|S009|S020|S016|S001|S013|S024|S003|S020|S030|S012
T102386,R94663,R093,bus,S017,S030,2025-04-04 15:51:33,2025-04-04 16:33:05,CA,BC,adult,compass_card,2,1,13.57,3.14,0.0,0.0,0.0,3.14,True,False,S027|S006|S014|S007|S005|S019|S001|S022|S025|S020
T102387,R34989,R022,bus,S010,S009,2025-04-22 14:55:56,2025-04-22 15:08:20,CA,BC,adult,mobile_pay,0,1,5.71,3.12,0.0,0.0,0.0,3.12,True,False,S018|S012|S018|S013|S006|S028|S007
T102388,R46222,R102,bus,S025,S020,2024-01-29 10:54:10,2024-01-29 11:02:59,CA,BC,youth,compass_card,0,1,4.5,3.13,0.32,1.0,0.0,2.13,False,False,S009|S012|S007|S012|S030|S009|S014|S004|S022
T102389,R57634,R098,skytrain,S010,S016,2024-12-11 16:39:12,2024-12-11 16:54:28,CA,BC,senior,compass_card,0,1,8.81,3.12,0.35,1.09,0.0,2.03,True,False,S001|S016|S021|S022|S023|S017|S026|S013|S007|S006|S004
T102390,R61121,R096,bus,S002,S014,2024-07-18 21:44:21,2024-07-18 22:17:33,CA,BC,youth,mobile_pay,0,1,8.16,3.13,0.32,1.0,0.0,2.13,True,False,S026|S004|S025|S029|S007|S008
T102391,R14029,R020,skytrain,S025,S019,2025-05-25 04:48:50,2025-05-25 05:03:11,CA,BC,adult,compass_card,0,1,11.2,3.12,0.0,0.0,0.0,3.12,True,False,S024|S025|S010|S028|S023|S022|S007|S030|S019|S028
T102392,R55942,R057,skytrain,S010,S013,2024-05-04 09:08:56,2024-05-04 09:20:23,CA,BC,adult,mobile_pay,1,1,7.19,3.1,0.0,0.0,0.0,3.1,True,False,S015|S002|S022|S021|S008|S020|S030|S029|S027|S009|S007
T102393,R36176,R046,skytrain,S017,S001,2024-12-29 02:18:33,2024-12-29 02:33:07,CA,BC,adult,compass_card,0,1,8.21,3.1,0.0,0.0,0.0,3.1,True,False,S010|S001|S008|S028|S006
T102394,R55190,R057,bus,S028,S011,2024-03-21 23:04:18,2024-03-21 23:48:32,CA,BC,adult,contactless_cc,0,1,16.1,3.19,0.0,0.0,0.0,3.19,True,False,S007|S017|S025|S013|S025|S011|S016|S013|S021|S026
T102395,R18977,R063,skytrain,S006,S017,2024-03-13 02:35:38,2024-03-13 02:38:22,CA,BC,adult,mobile_pay,1,1,1.41,3.14,0.0,0.0,0.0,3.14,True,False,S016|S019|S021|S010|S027|S022|S029|S008|S003|S021|S004
T102396,R92303,R002,skytrain,S029,S001,2024-10-11 05:01:46,2024-10-11 05:19:32,CA,BC,adult,compass_card,0,2,10.4,4.59,0.0,0.0,0.0,4.59,True,False,S028|S001|S021|S002|S029|S001
T102397,R95240,R118,bus,S009,S001,2025-06-11 13:08:45,2025-06-11 13:39:12,CA,BC,youth,compass_card,0,1,10.96,3.21,0.32,1.03,0.0,2.18,True,False,S010|S016|S013|S025|S019|S006|S004|S002
T102398,R39995,R043,skytrain,S012,S007,2024-12-10 22:30:46,2024-12-10 22:39:25,CA,BC,adult,cash,0,1,5.23,3.4,0.0,0.0,0.0,3.4,True,False,S021|S007|S015|S025|S030|S012|S003|S010|S015|S022|S001
T102399,R89671,R031,bus,S010,S026,2024-09-08 22:23:16,2024-09-08 22:43:23,CA,BC,tourist,mobile_pay,0,1,8.83,3.19,0.1,0.32,0.0,2.87,False,False,S002|S030|S004|S011|S005|S010|S016|S030|S026|S007
T102400,R62510,R062,skytrain,S004,S022,2024-06-14 18:03:02,2024-06-14 18:11:23,CA,BC,adult,compass_card,1,1,5.34,3.16,0.0,0.0,0.0,3.16,True,False,S024|S022|S027|S001|S030|S016|S006|S001|S005|S003|S025
T102401,R57652,R013,bus,S008,S016,2024-12-05 07:02:29,2024-12-05 07:54:19,CA,BC,adult,compass_card,0,1,11.82,3.16,0.0,0.0,0.0,3.16,True,False,S028|S030|S019|S024|S018|S009
T102402,R13577,R046,wce,S009,S001,2025-04-02 01:52:37,2025-04-02 02:02:49,CA,BC,youth,compass_card,0,1,7.29,3.14,0.32,1.0,0.0,2.14,True,False,S023|S019|S016|S003|S025|S023|S005|S008|S003|S014|S023
T102403,R10246,R066,bus,S013,S001,2024-12-29 05:27:46,2024-12-29 05:53:14,CA,BC,adult,compass_card,0,1,3.36,3.15,0.0,0.0,0.0,3.15,True,False,S002|S017|S014|S028|S015|S014
T102404,R77136,R045,bus,S006,S001,2024-09-08 13:47:44,2024-09-08 14:17:44,CA,BC,youth,contactless_cc,0,1,10.09,3.18,0.32,1.02,0.0,2.16,True,False,S019|S030|S002|S023|S003
T102405,R49735,R028,wce,S025,S030,2024-01-30 02:14:26,2024-01-30 02:29:32,DE,BC,adult,compass_card,1,2,12.23,4.55,0.0,0.0,0.0,4.55,True,False,S009|S024|S010|S025|S016|S007|S027
T102406,R29682,R004,bus,S009,S001,2024-08-14 18:02:02,2024-08-14 18:33:01,CA,BC,adult,compass_card,1,1,8.22,3.18,0.0,0.0,0.0,3.18,True,False,S022|S009|S029|S007|S009|S024|S015|S027|S001|S022|S002
T102407,R71663,R085,bus,S028,S019,2024-03-27 23:38:21,2024-03-28 00:11:38,CA,BC,adult,compass_card,0,1,15.92,3.16,0.0,0.0,0.0,3.16,True,False,S027|S029|S014|S019|S024|S016|S027|S008|S024
T102408,R54400,R010,bus,S028,S024,2025-01-27 13:13:15,2025-01-27 13:38:46,CA,BC,adult,compass_card,0,1,8.94,3.18,0.0,0.0,0.0,3.18,True,False,S002|S011|S013|S003|S021|S012|S016|S028|S016|S019
T102409,R57879,R078,bus,S006,S013,2025-01-11 22:41:10,2025-01-11 23:34:59,CA,BC,adult,contactless_cc,0,1,14.85,3.16,0.0,0.0,0.0,3.16,True,True,S022|S030|S012|S025|S018|S019|S005|S012|S025|S021
T102410,R97940,R032,skytrain,S012,S015,2024-09-28 04:27:06,2024-09-28 04:41:28,CA,BC,senior,compass_card,0,1,10.83,3.12,0.35,1.09,0.0,2.03,True,False,S006|S020|S013|S012|S016|S012|S026|S010
T102411,R22417,R112,skytrain,S005,S028,2025-05-28 12:50:36,2025-05-28 13:10:33,CA,BC,adult,mobile_pay,0,1,11.23,3.12,0.0,0.0,0.0,3.12,False,False,S022|S026|S030|S016|S023|S018|S014|S012|S015
T102412,R90789,R066,bus,S003,S021,2024-09-23 05:41:42,2024-09-23 05:53:45,CA,BC,adult,mobile_pay,0,1,5.46,3.17,0.0,0.0,0.0,3.17,True,False,S009|S030|S005|S012|S013|S022
T102413,R17184,R097,bus,S015,S016,2024-02-18 18:14:21,2024-02-18 18:18:23,CA,BC,senior,compass_card,0,1,2.56,3.18,0.35,1.11,0.0,2.07,True,False,S025|S018|S029|S022|S006|S030|S002
T102414,R20251,R055,bus,S011,S018,2025-01-12 08:12:21,2025-01-12 08:57:51,CA,BC,adult,cash,1,1,13.92,3.38,0.0,0.0,0.0,3.38,True,False,S030|S028|S021|S005|S021|S011|S019|S022|S028|S024
T102415,R54487,R026,skytrain,S006,S029,2024-10-16 07:51:17,2024-10-16 08:02:36,CA,BC,senior,compass_card,0,1,6.48,3.17,0.35,1.11,0.0,2.06,True,False,S026|S019|S005|S028|S026|S007|S028|S023|S013
T102416,R83516,R045,skytrain,S003,S028,2024-11-23 16:01:07,2024-11-23 16:11:04,CA,BC,adult,compass_card,1,1,6.19,3.16,0.0,0.0,0.0,3.16,True,False,S014|S030|S004|S018|S019|S002|S018
T102417,R66615,R108,skytrain,S004,S020,2024-11-26 18:20:49,2024-11-26 18:35:38,CA,BC,adult,contactless_cc,0,2,8.95,4.53,0.0,0.0,0.0,4.53,True,False,S001|S010|S019|S023|S006
T102418,R27173,R011,skytrain,S024,S008,2024-07-20 15:36:54,2024-07-20 15:48:05,CA,BC,adult,compass_card,0,1,6.34,3.17,0.0,0.0,0.0,3.17,True,False,S022|S024|S027|S011|S017|S004|S012|S025
T102419,R72538,R100,bus,S027,S026,2024-01-07 19:26:10,2024-01-07 19:48:59,CA,BC,adult,compass_card,0,1,12.05,3.1,0.0,0.0,0.0,3.1,True,False,S012|S019|S013|S018|S023
T102420,R35809,R037,skytrain,S027,S013,2024-09-22 09:38:37,2024-09-22 09:49:00,CA,BC,adult,cash,0,1,7.75,3.4,0.0,0.0,0.0,3.4,False,False,S008|S020|S012|S025|S014
T102421,R19848,R102,skytrain,S023,S026,2025-03-18 04:16:09,2025-03-18 04:31:22,CA,BC,adult,contactless_cc,0,2,7.65,4.56,0.0,0.0,0.0,4.56,True,False,S004|S009|S022|S021|S015|S005|S028|S023
T102422,R42088,R097,skytrain,S029,S025,2025-05-13 10:41:19,2025-05-13 10:51:18,CA,BC,adult,compass_card,1,2,8.35,4.6,0.0,0.0,0.0,4.6,True,False,S007|S024|S001|S030|S026|S017|S027
T102423,R94005,R064,bus,S004,S017,2024-04-24 09:20:56,2024-04-24 09:25:42,CA,BC,adult,compass_card,0,1,1.76,3.12,0.0,0.0,0.0,3.12,True,False,S005|S003|S024|S010|S008|S026
T102424,R75837,R023,skytrain,S013,S010,2024-08-02 17:19:34,2024-08-02 17:40:03,CA,BC,senior,cash,0,1,11.82,3.33,0.35,1.17,0.0,2.16,True,False,S027|S007|S019|S022|S004|S028|S007|S001|S002|S001|S011
T102425,R69969,R092,bus,S004,S008,2025-02-28 04:54:25,2025-02-28 05:09:50,CA,BC,adult,cash,0,1,7.07,3.39,0.0,0.0,0.0,3.39,True,False,S006|S028|S025|S022|S003|S004|S010
T102426,R69876,R085,bus,S015,S004,2025-01-19 08:53:21,2025-01-19 09:43:52,CA,BC,youth,compass_card,0,1,21.14,3.2,0.32,1.02,0.0,2.18,False,False,S014|S012|S023|S013|S001|S024|S020|S010|S012|S014
T102427,R85877,R062,bus,S012,S007,2024-04-04 15:49:24,2024-04-04 16:22:17,CA,BC,tourist,compass_card,0,1,10.8,3.15,0.1,0.32,0.0,2.83,True,False,S010|S015|S021|S019|S016|S022|S020
T102428,R29500,R011,skytrain,S019,S002,2024-06-16 00:35:44,2024-06-16 00:52:29,CA,BC,youth,contactless_cc,1,1,8.88,3.16,0.32,1.01,0.0,2.15,True,False,S022|S016|S002|S017|S011|S013|S001|S010
T102429,R30704,R018,bus,S023,S016,2024-01-29 06:01:34,2024-01-29 06:28:53,CA,BC,adult,compass_card,1,1,12.93,3.13,0.0,0.0,0.0,3.13,False,False,S028|S026|S013|S026|S018|S026|S004|S015|S024
T102430,R84696,R104,bus,S019,S021,2025-05-01 23:20:01,2025-05-01 23:40:06,CA,BC,adult,compass_card,0,1,7.79,3.1,0.0,0.0,0.0,3.1,False,False,S029|S012|S023|S016|S001|S014|S002
T102431,R71779,R109,skytrain,S016,S026,2025-03-27 22:05:49,2025-03-27 22:31:09,CA,BC,adult,compass_card,0,1,16.39,3.19,0.0,0.0,0.0,3.19,True,False,S029|S003|S017|S009|S019|S003
T102432,R74657,R049,bus,S003,S009,2025-03-03 05:41:19,2025-03-03 05:56:37,CA,BC,youth,compass_card,0,1,8.82,3.11,0.32,1.0,0.0,2.11,False,False,S024|S028|S023|S021|S004|S016
T102433,R77407,R113,bus,S013,S025,2024-12-13 14:04:51,2024-12-13 14:27:23,CA,BC,adult,mobile_pay,1,1,10.64,3.14,0.0,0.0,0.0,3.14,True,False,S011|S008|S021|S016|S002
T102434,R75295,R040,skytrain,S011,S010,2025-06-22 07:48:41,2025-06-22 07:55:20,CA,BC,low_income,mobile_pay,1,1,4.75,3.17,0.4,1.27,0.0,1.9,True,False,S018|S026|S023|S029|S015|S007
T102435,R40571,R115,wce,S020,S014,2024-05-05 07:45:14,2024-05-05 08:00:24,CA,BC,adult,mobile_pay,0,1,12.91,3.18,0.0,0.0,0.0,3.18,True,False,S004|S001|S023|S005|S020|S029|S022|S026|S001
T102436,R27851,R010,bus,S030,S017,2024-02-11 21:51:33,2024-02-11 22:24:17,CA,BC,adult,compass_card,1,1,11.36,3.21,0.0,0.0,0.0,3.21,True,False,S015|S003|S018|S006|S016|S009|S024|S019|S013
T102437,R80295,R026,bus,S026,S018,2025-01-05 03:09:29,2025-01-05 03:11:48,CA,BC,low_income,compass_card,0,1,0.8,3.2,0.4,1.28,0.0,1.92,False,False,S021|S025|S002|S010|S020|S004
T102438,R59179,R078,bus,S023,S017,2025-02-18 04:39:50,2025-02-18 04:58:42,CA,BC,adult,compass_card,0,1,7.73,3.16,0.0,0.0,0.0,3.16,True,False,S016|S006|S030|S015|S010|S029|S006|S002|S011|S021|S011
T102439,R92698,R101,bus,S014,S004,2024-07-21 02:06:30,2024-07-21 02:22:34,CA,BC,adult,compass_card,0,1,4.62,3.16,0.0,0.0,0.0,3.16,True,False,S022|S005|S028|S003|S008|S017|S016|S008
T102440,R19899,R037,bus,S001,S014,2024-07-31 10:29:42,2024-07-31 10:48:48,CA,BC,adult,contactless_cc,0,1,10.57,3.2,0.0,0.0,0.0,3.2,True,False,S025|S024|S027|S021|S030|S006|S026|S013
T102441,R28274,R024,skytrain,S002,S011,2024-02-15 21:36:22,2024-02-15 21:46:59,CA,BC,adult,compass_card,0,1,7.16,3.13,0.0,0.0,0.0,3.13,True,False,S006|S009|S012|S029|S022|S019|S029|S016|S008|S024
T102442,R27445,R034,bus,S015,S027,2024-06-15 11:27:41,2024-06-15 12:10:56,CA,BC,adult,compass_card,1,1,17.24,3.16,0.0,0.0,0.0,3.16,True,False,S023|S004|S005|S007|S005
T102443,R34709,R098,wce,S005,S025,2024-10-19 10:41:03,2024-10-19 10:48:59,CA,BC,adult,compass_card,0,1,9.09,3.12,0.0,0.0,0.0,3.12,True,False,S020|S019|S001|S016|S017|S012|S027|S023|S014|S001
T102444,R27135,R109,skytrain,S023,S017,2024-02-25 13:32:58,2024-02-25 13:51:47,CA,BC,adult,compass_card,1,1,13.59,3.18,0.0,0.0,0.0,3.18,True,False,S029|S023|S012|S022|S018
T102445,R46309,R090,wce,S004,S015,2025-05-14 03:29:53,2025-05-14 03:46:57,CA,BC,low_income,compass_card,1,2,19.06,4.54,0.4,1.82,0.0,2.72,True,False,S016|S002|S010|S015|S019
T102446,R34916,R089,bus,S023,S014,2024-03-28 17:28:55,2024-03-28 17:48:12,CA,BC,adult,compass_card,2,1,6.99,3.2,0.0,0.0,0.0,3.2,False,False,S003|S004|S003|S010|S030|S022|S012|S017
T102447,R69167,R091,bus,S013,S018,2024-01-19 10:16:03,2024-01-19 11:02:48,CA,BC,adult,contactless_cc,1,1,12.13,3.16,0.0,0.0,0.0,3.16,False,False,S030|S008|S030|S005|S004
T102448,R64751,R050,bus,S001,S007,2025-06-11 12:53:08,2025-06-11 13:06:04,CA,BC,adult,compass_card,1,1,4.07,3.21,0.0,0.0,0.0,3.21,True,False,S003|S020|S006|S023|S007|S016|S023|S018|S012|S019|S009
T102449,R81446,R025,bus,S016,S003,2024-03-15 14:57:02,2024-03-15 16:16:41,CA,BC,youth,mobile_pay,1,1,10.86,3.21,0.32,1.03,0.0,2.18,True,False,S026|S022|S006|S020|S014
T102450,R12839,R087,skytrain,S004,S019,2024-05-16 02:18:44,2024-05-16 02:44:28,CA,BC,adult,compass_card,0,2,16.7,4.57,0.0,0.0,0.0,4.57,True,False,S002|S009|S007|S005|S011
T102451,R72563,R119,bus,S005,S025,2025-03-04 00:43:02,2025-03-04 01:09:57,CA,BC,adult,compass_card,0,1,11.72,3.14,0.0,0.0,0.0,3.14,True,False,S023|S013|S001|S013|S002|S018|S027
T102452,R37487,R040,bus,S001,S005,2024-01-22 04:22:01,2024-01-22 04:49:40,CA,BC,adult,contactless_cc,0,1,12.32,3.13,0.0,0.0,0.0,3.13,True,False,S017|S023|S009|S020|S017|S001
T102453,R68198,R083,wce,S010,S030,2024-03-14 03:30:44,2024-03-14 03:45:59,CA,BC,adult,mobile_pay,0,2,12.3,4.56,0.0,0.0,0.0,4.56,True,False,S026|S005|S012|S008|S029|S016
T102454,R99717,R026,bus,S026,S007,2024-09-05 01:44:45,2024-09-05 02:04:34,CA,BC,senior,cash,1,1,8.88,3.36,0.35,1.18,0.0,2.18,True,False,S007|S023|S016|S017|S016|S007|S004
T102455,R80509,R096,bus,S006,S014,2024-10-13 12:02:53,2024-10-13 12:22:08,CA,BC,low_income,compass_card,1,1,6.07,3.15,0.4,1.26,0.0,1.89,True,False,S018|S022|S021|S018|S029|S026|S003|S006|S023
T102456,R33199,R054,bus,S005,S029,2025-01-30 04:04:37,2025-01-30 04:32:10,CA,BC,youth,compass_card,0,1,5.88,3.13,0.32,1.0,0.0,2.13,False,False,S017|S005|S029|S025|S003|S017
T102457,R46687,R117,seabus,S017,S003,2024-10-14 04:23:22,2024-10-14 04:37:41,CA,BC,low_income,compass_card,0,1,13.49,3.14,0.4,1.26,0.0,1.88,True,False,S019|S006|S009|S022|S026|S014|S028|S021
T102458,R85813,R085,bus,S012,S008,2024-07-04 04:36:09,2024-07-04 04:51:58,CA,BC,tourist,cash,0,1,7.48,3.32,0.1,0.33,0.0,2.99,False,False,S027|S009|S015|S002|S026|S014|S002|S029
T102459,R61107,R067,bus,S011,S026,2025-05-01 23:50:02,2025-05-02 00:40:53,CA,BC,youth,compass_card,2,1,13.49,3.12,0.32,1.0,0.0,2.12,True,False,S013|S001|S008|S023|S025|S012
T102460,R71594,R050,wce,S013,S016,2025-06-17 07:36:56,2025-06-17 07:49:00,CA,BC,youth,compass_card,0,1,10.44,3.19,0.32,1.02,0.0,2.17,True,False,S020|S028|S029|S008|S025|S005
T102461,R86589,R084,bus,S016,S021,2024-09-30 15:16:23,2024-09-30 15:32:54,CA,BC,low_income,contactless_cc,0,1,7.92,3.14,0.4,1.26,0.0,1.88,False,False,S026|S017|S030|S014|S022|S029|S025|S021|S006|S009|S021
T102462,R21169,R068,bus,S017,S010,2024-07-22 21:46:04,2024-07-22 22:14:28,CA,BC,tourist,compass_card,0,1,9.98,3.19,0.1,0.32,0.0,2.87,True,False,S016|S026|S003|S015|S021|S001
T102463,R34490,R042,skytrain,S014,S003,2024-04-19 08:50:45,2024-04-19 09:08:45,MX,BC,youth,cash,0,2,10.52,4.81,0.32,1.54,0.0,3.27,True,False,S018|S003|S024|S030|S025
T102464,R47064,R007,bus,S005,S026,2024-11-02 01:16:10,2024-11-02 02:00:11,CA,BC,low_income,compass_card,0,1,10.63,3.14,0.4,1.26,0.0,1.88,True,False,S021|S002|S013|S009|S014|S009|S016|S022|S027|S011|S010
T102465,R93252,R031,bus,S027,S018,2025-03-14 12:10:37,2025-03-14 12:28:09,CA,BC,adult,contactless_cc,0,1,10.04,3.21,0.0,0.0,0.0,3.21,True,False,S020|S011|S010|S029|S016|S018|S016
T102466,R53675,R052,bus,S013,S026,2024-06-30 10:59:09,2024-06-30 11:33:35,CA,BC,adult,cash,0,1,12.53,3.33,0.0,0.0,0.0,3.33,False,False,S028|S027|S023|S019|S024|S018|S023|S020|S021
T102467,R33923,R078,bus,S022,S027,2024-01-29 10:55:01,2024-01-29 11:08:44,CA,BC,low_income,compass_card,0,1,4.53,3.16,0.4,1.26,0.0,1.9,True,False,S019|S005|S017|S011|S003|S024|S016|S011|S019|S017
T102468,R49815,R039,wce,S020,S022,2025-05-22 21:14:40,2025-05-22 21:36:58,CA,BC,senior,mobile_pay,1,1,21.65,3.12,0.35,1.09,0.0,2.03,True,False,S003|S010|S022|S009|S010|S029|S010|S021|S017
T102469,R93707,R030,seabus,S008,S012,2024-05-27 18:37:31,2024-05-27 18:52:12,CA,BC,adult,mobile_pay,0,1,11.83,3.11,0.0,0.0,0.0,3.11,True,False,S030|S029|S011|S008|S020|S007|S013|S010
T102470,R34281,R117,bus,S007,S028,2025-05-04 08:11:39,2025-05-04 09:18:22,CA,BC,youth,cash,0,1,12.23,3.41,0.32,1.09,0.0,2.32,True,False,S011|S018|S023|S014|S009|S010
T102471,R64007,R038,bus,S020,S014,2024-09-08 17:29:19,2024-09-08 17:54:09,CA,BC,adult,compass_card,0,1,12.95,3.2,0.0,0.0,0.0,3.2,True,False,S022|S023|S007|S026|S020|S030|S026|S005|S027|S025|S023
T102472,R55999,R092,bus,S010,S007,2024-09-21 05:29:34,2024-09-21 05:46:33,CA,BC,adult,compass_card,1,1,5.88,3.14,0.0,0.0,0.0,3.14,True,False,S022|S023|S012|S024|S018
T102473,R10824,R004,skytrain,S018,S011,2024-02-20 22:27:18,2024-02-20 22:52:20,CA,BC,senior,compass_card,0,1,15.72,3.11,0.35,1.09,0.0,2.02,True,False,S007|S027|S015|S020|S017
T102474,R41171,R012,skytrain,S006,S004,2024-06-21 13:35:37,2024-06-21 13:41:51,CA,BC,tourist,compass_card,0,1,3.56,3.11,0.1,0.31,0.0,2.8,True,False,S024|S025|S030|S010|S022|S008|S007|S021|S027|S021
T102475,R70495,R076,skytrain,S027,S011,2024-07-31 22:19:08,2024-07-31 22:37:11,CA,BC,low_income,contactless_cc,0,1,12.76,3.2,0.4,1.28,0.0,1.92,True,False,S006|S030|S021|S027|S016|S012|S008|S014|S017|S024|S009
T102476,R79906,R071,bus,S030,S019,2024-09-07 17:55:35,2024-09-07 18:11:55,CA,BC,senior,contactless_cc,0,1,7.45,3.1,0.35,1.08,0.0,2.02,True,False,S015|S019|S011|S005|S010|S021|S003
T102477,R16553,R037,skytrain,S009,S004,2025-06-21 03:34:31,2025-06-21 03:50:19,CA,BC,youth,compass_card,2,1,10.28,3.12,0.32,1.0,0.0,2.12,True,False,S013|S028|S018|S013|S001
T102478,R38806,R108,skytrain,S003,S008,2024-02-25 08:36:44,2024-02-25 09:17:24,CA,BC,adult,cash,2,1,14.65,3.38,0.0,0.0,0.0,3.38,True,False,S026|S009|S017|S015|S019|S020|S028|S009|S018
T102479,R93813,R096,skytrain,S019,S014,2024-04-23 02:13:37,2024-04-23 02:27:15,CA,BC,adult,compass_card,0,1,7.71,3.11,0.0,0.0,0.0,3.11,True,False,S007|S010|S002|S015|S022|S016
T102480,R72534,R072,skytrain,S020,S004,2024-05-31 18:23:43,2024-05-31 18:39:45,CA,BC,adult,compass_card,0,2,7.86,4.52,0.0,0.0,0.0,4.52,True,False,S016|S014|S013|S011|S004|S006
T102481,R61136,R049,bus,S006,S004,2024-02-11 23:44:17,2024-02-11 23:49:27,CA,BC,adult,compass_card,0,1,1.81,3.21,0.0,0.0,0.0,3.21,True,False,S012|S026|S027|S002|S003|S029|S003|S010|S004
T102482,R36360,R102,bus,S018,S019,2024-10-23 12:06:39,2024-10-23 12:37:30,CA,BC,adult,compass_card,0,1,8.49,3.16,0.0,0.0,0.0,3.16,True,False,S009|S005|S027|S004|S025|S022|S014
T102483,R75287,R114,seabus,S007,S002,2024-03-07 19:52:30,2024-03-07 20:05:47,CA,BC,youth,compass_card,1,1,7.25,3.15,0.32,1.01,0.0,2.14,True,False,S029|S022|S019|S002|S001|S005
T102484,R24492,R101,wce,S011,S021,2025-01-02 20:39:26,2025-01-02 20:52:12,CA,BC,adult,compass_card,0,1,10.79,3.1,0.0,0.0,0.0,3.1,True,False,S024|S009|S011|S015|S008|S009|S008|S021|S020
